record_id,airline_code,airline_name,flight_number,origin_airport,destination_airport,departure_datetime,arrival_datetime,duration_min,status,delay_min,aircraft_type,cabin_class,seat,passenger_id,passenger_gender,passenger_age,passenger_nationality,booking_datetime,sales_channel,payment_method,ticket_price,currency,ticket_price_usd_est,bags_total,bags_checked,fecha_dt
9063,IB,IBERIA,IB2740,MIA,LIM,2024-01-07 02:57:00,2024-01-07 08:58:00,356,ON_TIME,0,B739,ECONOMY,16C,2D0430F8-F744-4CB7-9AB0-F3DA7800591A,M,56,MX,,WEB,PUNTOS,106.84,USD,106.84,0,0,2024-01-07
8637,AA,AMERICAN AIRLINES,AA6908,BCN,LIM,2024-01-07 04:00:00,2024-01-07 11:59:00,281,DELAYED,177,E190,FIRST,1E,7FF5098D-BEAD-4B22-9DBE-E23D3C1CF041,F,37,HN,2023-11-10 21:11:00,WEB,PAYPAL,379.66,USD,379.66,1,0,2024-01-07
6272,B6,JETBLUE,B60813,BOG,PTY,2024-01-07 04:12:00,2024-07-01 10:11:00,348,ON_TIME,0,E190,BUSINESS,9E,C090AD8F-4E4F-4BC6-8F43-370DC89D29F5,F,29,CU,,AEROPUERTO,PAYPAL,163.24,USD,163.24,2,1,2024-01-07
4527,WN,SOUTHWEST,WN9150,SAP,PTY,2024-01-07 07:25:00,2024-01-07 09:41:00,116,ON_TIME,0,E190,ECONOMY,35F,FE5A647D-D87B-46C6-A992-481AB2DB3B43,F,33,CU,2023-03-10 07:52:00,AEROPUERTO,TARJETA,"72,44",USD,72.44,0,0,2024-01-07
7764,IB,IBERIA,IB0706,GUA,CUN,2024-01-07 10:50:00,2024-01-07 12:34:00,93,ON_TIME,0,B787,ECONOMY,22B,1228FD0A-28F2-4D28-AE64-ED00EAF64C01,F,32,PA,2023-11-20 23:20:00,AGENCIA,PUNTOS,67.92,USD,67.92,1,0,2024-01-07
4806,UA,UNITED,UA3409,CUN,BCN,2024-01-07 13:37:00,2024-01-07 16:34:00,166,ON_TIME,0,A319,ECONOMY,22E,F5E0C7A0-EA71-4AA4-AB60-A2C01B76B530,M,35,GT,2023-10-01 08:22:00,AGENCIA,TARJETA,101.75,MXN,5.9,1,0,2024-01-07
8502,AV,AVIANCA,AV2676,SJO,MEX,2024-01-07 13:49:00,2024-01-07 17:00:00,194,ON_TIME,0,B757,ECONOMY,29B,8C4E7D47-5FE8-4C3A-BED1-285DFC3C8916,M,51,US,2023-11-10 15:56:00,CALL_CENTER,PAYPAL,80.19,USD,80.19,0,0,2024-01-07
3976,AV,AVIANCA,AV8146,SJO,BOG,2024-01-07 14:23:00,2024-01-07 16:16:00,122,ON_TIME,0,B739,ECONOMY,16A,08765BA6-33FB-40C1-8A59-B0F8E1D6F506,F,15,HN,2023-12-17 19:33:00,WEB,EFECTIVO,"114,69",EUR,125.01,2,1,2024-01-07
9636,FR,RYANAIR,FR6981,SAP,BCN,2024-01-08 08:19:00,2024-01-08 13:28:00,287,ON_TIME,0,B737,BUSINESS,5D,08D14225-89F8-4E39-AE88-DF81783378E8,M,16,HN,2023-11-27 09:24:00,,TRANSFERENCIA,316.58,MXN,18.36,2,1,2024-01-08
2934,IB,IBERIA,IB1272,PTY,BOG,2024-01-08 08:33:00,2024-01-08 14:53:00,380,ON_TIME,0,CRJ9,ECONOMY,29D,202131F2-938C-454C-A70F-89F0ACE265F5,M,25,CR,2023-12-06 23:39:00,APP,PUNTOS,63.8,EUR,69.54,1,0,2024-01-08
3162,LA,LATAM,LA6730,SAL,CUN,2024-01-08 13:35:00,2024-01-08 17:34:00,248,ON_TIME,0,B738,ECONOMY,33E,87D8AFBD-12E7-41B9-A743-12D3FA4560DA,F,28,ES,2023-11-09 12:48:00,CALL_CENTER,PUNTOS,128.65,MXN,7.46,2,1,2024-01-08
4136,AA,AMERICAN AIRLINES,AA5520,SJO,BCN,2024-01-08 17:24:00,2024-08-01 22:02:00,127,DELAYED,127,E190,ECONOMY,28C,55009303-2D71-417C-AC1C-1CEF919223AD,M,14,CR,2024-07-11 11:58:00,WEB,EFECTIVO,117.95,USD,117.95,1,0,2024-01-08
8968,AA,AMERICAN AIRLINES,AA1783,JFK,SAL,2024-01-08 22:07:00,2024-02-08 01:58:00,213,ON_TIME,0,A321,ECONOMY,16F,3D7CFE27-72E1-4BD7-A3C1-F07BD21B1B35,M,40,CU,2024-04-04 22:24:00,APP,TARJETA,60.04,USD,60.04,0,0,2024-01-08
249,FR,RYANAIR,FR7080,BCN,LAX,2024-01-08 22:35:00,2024-08-02 00:53:00,148,DIVERTED,0,A319,ECONOMY,42D,8E976001-91B9-4A03-9DB5-B1A27F0FDF40,F,20,HN,2024-06-19 03:39:00,CALL_CENTER,PAYPAL,76.2,USD,76.2,0,0,2024-01-08
6543,WN,SOUTHWEST,WN5690,MIA,BCN,2024-01-08 23:03:00,2024-08-01 23:44:00,48,ON_TIME,0,B739,BUSINESS,9A,56194E2B-D312-43E0-A2D6-8E801033A690,M,32,CO,2023-10-05 16:10:00,CALL_CENTER,TRANSFERENCIA,154.59,EUR,168.5,2,1,2024-01-08
3807,UA,UNITED,UA0822,SAP,CUN,2024-01-08 23:57:00,2024-09-01 02:50:00,155,ON_TIME,0,B739,ECONOMY,38B,8AD13FFE-321A-45B9-A205-534106D3DE0F,X,23,CO,2023-09-11 16:02:00,WEB,PAYPAL,71.02,USD,71.02,2,1,2024-01-08
127,AM,AEROMEXICO,AM5310,BOG,MEX,2024-01-09 05:26:00,2024-01-09 15:31:00,384,DELAYED,216,E190,FIRST,3B,EBA85334-86B6-45D3-B620-AC43E54B4BCD,M,61,MX,,APP,PAYPAL,444.26,EUR,484.24,0,0,2024-01-09
6522,B6,JETBLUE,B67003,LAX,CUN,2024-01-09 05:38:00,2024-09-01 12:39:00,405,ON_TIME,0,B757,ECONOMY,36A,C1B6C4BE-E39C-4256-93E2-18B298AC7648,M,56,PA,2024-06-06 12:36:00,AEROPUERTO,PUNTOS,57.9,USD,57.9,1,0,2024-01-09
6375,CM,COPA AIRLINES,CM6908,SAP,SJO,2024-01-09 06:18:00,2024-01-09 15:13:00,307,DELAYED,209,CRJ9,BUSINESS,5E,0D061F4A-6D26-45B8-BF2D-BD8EF146E1EA,F,35,MX,2023-10-28 05:16:00,CALL_CENTER,TRANSFERENCIA,154.26,EUR,168.14,1,0,2024-01-09
290,WN,SOUTHWEST,WN7822,MEX,HAV,2024-01-09 10:35:00,2024-01-09 14:59:00,247,ON_TIME,0,B757,PREMIUM_ECONOMY,15F,ECCCE2EA-C193-4E4E-B8C2-367C111D198F,F,14,HN,,CALL_CENTER,EFECTIVO,164.09,USD,164.09,0,0,2024-01-09
3098,DL,DELTA,DL5919,BOG,GUA,2024-01-09 12:36:00,2024-01-09 19:31:00,301,DELAYED,93,B739,ECONOMY,25D,4C8D5B98-95DC-4A65-B349-1386D7C5DA1E,M,0,US,2024-01-02 19:04:00,CALL_CENTER,TARJETA,77.3,EUR,84.26,1,0,2024-01-09
5896,WN,SOUTHWEST,WN1568,PTY,MEX,2024-01-09 13:14:00,2024-01-09 14:32:00,88,ON_TIME,0,B757,ECONOMY,31E,901CA233-5986-4F64-820E-42880B6B686A,F,13,HN,2023-09-14 08:46:00,AEROPUERTO,EFECTIVO,"137,94",EUR,150.35,2,1,2024-01-09
7219,UA,UNITED,UA8169,MIA,MEX,2024-01-09 13:47:00,2024-09-01 15:57:00,111,ON_TIME,0,B757,BUSINESS,4C,E19FA4D2-97E2-4582-9FB5-20BF7BD6C97D,M,37,SV,,APP,PAYPAL,139.85,USD,139.85,1,0,2024-01-09
7308,AA,AMERICAN AIRLINES,AA6012,MAD,SAP,2024-01-09 17:59:00,2024-09-01 18:49:00,46,ON_TIME,0,CRJ9,PREMIUM_ECONOMY,12F,475FCC99-B23F-4636-841C-F69A305157D1,M,20,CR,2024-06-02 22:02:00,AGENCIA,TRANSFERENCIA,184.37,USD,184.37,0,0,2024-01-09
4899,IB,IBERIA,IB3752,MEX,LAX,2024-01-10 01:22:00,2024-01-10 07:47:00,378,ON_TIME,0,B777,BUSINESS,5D,83287138-3598-466A-96A2-3E274362FED7,M,33,PA,2023-12-24 05:12:00,CALL_CENTER,PUNTOS,204.36,GTQ,26.16,1,0,2024-01-10
1905,WN,SOUTHWEST,WN5321,BOG,MEX,2024-01-10 01:35:00,2024-01-10 06:03:00,269,ON_TIME,0,B739,BUSINESS,7C,DD4D8FB9-210C-4B9C-A00C-7FA5D917734E,M,42,HN,2023-10-12 10:40:00,CALL_CENTER,EFECTIVO,238,USD,238.0,2,1,2024-01-10
7336,AV,AVIANCA,AV1250,LIM,PTY,2024-01-10 01:42:00,2024-10-01 04:48:00,191,ON_TIME,0,B739,ECONOMY,36E,1FD9A155-A05F-4EC4-BD17-A0018787B745,F,39,,2024-08-12 20:20:00,WEB,PAYPAL,64.31,USD,64.31,0,0,2024-01-10
469,AV,AVIANCA,AV1454,JFK,LIM,2024-01-10 02:03:00,2024-01-10 08:04:00,345,ON_TIME,0,B787,ECONOMY,34D,D99ED1A5-9FA6-49FE-BBAE-B18D8D8B22C8,M,20,US,2023-10-22 22:58:00,AGENCIA,PUNTOS,104.37,USD,104.37,1,0,2024-01-10
994,WN,SOUTHWEST,WN3491,HAV,CUN,2024-01-10 02:14:00,2024-01-10 09:53:00,295,DELAYED,170,E190,PREMIUM_ECONOMY,14F,1C83802E-B527-47BF-B7AF-A073D91A5A64,M,43,,2023-09-26 12:57:00,WEB,PAYPAL,131.73,USD,131.73,1,0,2024-01-10
7926,B6,JETBLUE,B65256,CUN,HAV,2024-01-10 02:16:00,2024-10-01 04:57:00,139,ON_TIME,0,A320,ECONOMY,25B,B6585A53-A32F-4433-B30B-8D7E86D4E159,M,57,SV,,,PAYPAL,48.54,USD,48.54,3,2,2024-01-10
5623,AA,AMERICAN AIRLINES,AA3998,BCN,JFK,2024-01-10 02:45:00,2024-01-10 07:48:00,222,DELAYED,88,B767,ECONOMY,36A,2977FA7F-9686-4B98-8573-E365D75B4E19,F,50,CO,2023-12-16 12:19:00,APP,PAYPAL,79.22,GTQ,10.14,1,0,2024-01-10
8767,AV,AVIANCA,AV4750,LAX,MIA,2024-01-10 03:27:00,2024-10-01 09:15:00,344,ON_TIME,0,B738,ECONOMY,24B,9283B82C-B5D6-4CF9-A404-E4F5FD652A8E,X,29,PE,2023-09-19 11:41:00,AEROPUERTO,PUNTOS,117,GTQ,14.98,1,0,2024-01-10
3488,AV,AVIANCA,AV5769,BCN,LAX,2024-01-10 04:56:00,,,CANCELLED,0,B738,ECONOMY,,5A95C2D9-AC5F-4F44-8926-1B2BB3F0B882,M,51,HN,,WEB,TARJETA,82.15,GTQ,10.52,2,1,2024-01-10
6151,B6,JETBLUE,B68967,PTY,BOG,2024-01-10 05:20:00,2024-10-01 07:30:00,130,ON_TIME,0,B738,BUSINESS,5E,81127914-262F-4C7E-B536-1E4EE1B10573,F,36,ES,2023-09-28 07:43:00,APP,EFECTIVO,174.42,GTQ,22.33,1,0,2024-01-10
6167,DL,DELTA,DL7441,BCN,MAD,2024-01-10 06:08:00,2024-01-10 08:48:00,144,ON_TIME,0,B787,BUSINESS,9A,AF8C96BE-31BF-4F19-8D2F-B9BE982ECCA1,M,40,MX,2023-11-01 14:04:00,AEROPUERTO,TARJETA,226.6,USD,226.6,2,1,2024-01-10
9306,WN,SOUTHWEST,WN5529,PTY,HAV,2024-01-10 06:47:00,2024-01-10 08:26:00,95,ON_TIME,0,E190,ECONOMY,32A,71A10DB3-F58A-40D9-A395-F6030D29A86D,F,26,CR,2023-09-14 14:59:00,AGENCIA,EFECTIVO,51.3,USD,51.3,0,0,2024-01-10
434,WN,SOUTHWEST,WN1190,HAV,LAX,2024-01-10 10:46:00,2024-01-10 12:51:00,102,ON_TIME,0,B757,ECONOMY,16C,73050FD1-C2C7-4628-B818-FBAE399C1991,M,37,US,2023-09-20 18:55:00,APP,EFECTIVO,91.57,GTQ,11.72,1,0,2024-01-10
3739,WN,SOUTHWEST,WN2010,SJO,MEX,2024-01-10 11:13:00,2024-10-01 17:16:00,132,DELAYED,208,A321,ECONOMY,44E,D020245C-6E2E-442B-8F0C-2B6C0F944D57,F,4,MX,2023-11-30 22:21:00,APP,PUNTOS,87.22,USD,87.22,1,0,2024-01-10
7378,LA,LATAM,LA5540,HAV,GUA,2024-01-10 12:32:00,2024-01-10 18:46:00,372,ON_TIME,0,B737,ECONOMY,35B,4AEEA5FA-86BF-49CF-A1A0-9AA46BC16902,M,47,PA,,WEB,TARJETA,101.45,USD,101.45,1,0,2024-01-10
2046,UA,UNITED,UA9473,BCN,BOG,2024-01-10 19:28:00,2024-01-10 21:14:00,99,ON_TIME,0,B738,ECONOMY,42E,C858280E-7491-4A76-82BF-BE2A058D02AB,F,19,CO,2023-11-02 22:34:00,AEROPUERTO,EFECTIVO,133.91,GTQ,17.14,2,1,2024-01-10
7788,UA,UNITED,UA9212,JFK,SAL,2024-01-10 19:47:00,2024-01-11 03:14:00,343,DELAYED,81,CRJ9,ECONOMY,40C,BCAF2C70-2A05-4837-B0B2-0C9A08133938,F,37,GT,2023-11-07 18:14:00,CALL_CENTER,PAYPAL,99.57,USD,99.57,1,0,2024-01-10
9116,LA,LATAM,LA3017,LIM,BOG,2024-01-10 21:12:00,2024-02-10 02:28:00,321,ON_TIME,0,A319,ECONOMY,30A,06506702-9B5E-46C6-A926-0B2F5265CA3E,M,27,MX,2024-09-24 08:52:00,AEROPUERTO,EFECTIVO,112.02,USD,112.02,2,1,2024-01-10
4042,LA,LATAM,LA9037,MIA,BOG,2024-01-11 05:11:00,2024-11-01 09:50:00,267,ON_TIME,0,B757,ECONOMY,44D,8B794F55-92F3-4816-A8B0-C784EBB744EF,F,27,HN,2023-12-07 19:04:00,AEROPUERTO,PAYPAL,106.93,USD,106.93,0,0,2024-01-11
9422,DL,DELTA,DL6615,MEX,SAL,2024-01-11 07:51:00,2024-11-01 09:12:00,58,ON_TIME,0,B787,ECONOMY,31E,A8195640-2531-4538-8A2D-78EA94F1C27B,F,52,CU,2023-12-22 07:03:00,AGENCIA,TARJETA,89.51,USD,89.51,1,0,2024-01-11
9851,CM,COPA AIRLINES,CM5850,MAD,HAV,2024-01-11 09:38:00,,,CANCELLED,0,B739,BUSINESS,,8DB022DB-68F8-4DB6-B015-5F9E85E44C73,F,34,SV,,CALL_CENTER,PUNTOS,246.95,EUR,269.18,3,2,2024-01-11
8592,AA,AMERICAN AIRLINES,AA1307,LAX,BCN,2024-01-11 13:36:00,2024-11-01 17:50:00,251,ON_TIME,0,E190,ECONOMY,23B,0FD4CD8C-FB6F-4B11-B794-68117AA5AA5B,M,40,CR,2024-07-18 18:38:00,APP,PAYPAL,93.82,USD,93.82,1,0,2024-01-11
8032,BA,BRITISH AIRWAYS,BA7873,CUN,BCN,2024-01-11 16:52:00,2024-01-11 18:53:00,96,ON_TIME,0,B757,ECONOMY,41D,EBD9879A-01E2-4AF0-BDE0-E90E4367A7FA,M,55,CR,2023-10-08 02:22:00,CALL_CENTER,TRANSFERENCIA,40.17,USD,40.17,2,1,2024-01-11
1535,FR,RYANAIR,FR1558,JFK,HAV,2024-01-11 20:58:00,2024-01-12 03:34:00,390,ON_TIME,0,B737,ECONOMY,25E,4CD0ABA0-F158-4D0A-8A32-C1D059D02F1D,M,36,PE,2024-04-01 20:58:00,WEB,PUNTOS,103.8,GTQ,13.29,1,0,2024-01-11
1460,LA,LATAM,LA3055,MAD,SAP,2024-01-11 22:06:00,2024-01-12 03:31:00,300,ON_TIME,0,B739,FIRST,2A,DEDCD753-F8B3-440F-B0E3-415E2C230411,M,35,US,2023-11-11 05:53:00,CALL_CENTER,TARJETA,"487,16",USD,487.16,1,0,2024-01-11
5695,CM,COPA AIRLINES,CM7601,BOG,SAP,2024-01-11 22:29:00,2024-02-11 06:23:00,344,DELAYED,118,B777,ECONOMY,34E,709D1401-E42C-4A68-B6AD-1B085E817A91,F,41,US,2024-10-01 23:50:00,WEB,TARJETA,73.84,GTQ,9.45,1,0,2024-01-11
7176,BA,BRITISH AIRWAYS,BA1861,LAX,CUN,2024-01-12 00:13:00,2024-01-12 05:38:00,335,ON_TIME,0,B738,PREMIUM_ECONOMY,15A,9A67A757-6FEB-4876-BDCB-3ADA5202682D,F,49,CU,2023-11-13 22:46:00,APP,TARJETA,149.72,USD,149.72,0,0,2024-01-12
2167,FR,RYANAIR,FR0120,MIA,LIM,2024-01-12 00:43:00,2024-01-12 09:03:00,379,DELAYED,125,E190,BUSINESS,8A,15483902-76AB-4FEA-8918-89EF784F7A91,F,43,MX,2023-10-27 04:54:00,AGENCIA,EFECTIVO,192.15,USD,192.15,1,0,2024-01-12
9160,LA,LATAM,LA7734,CUN,LAX,2024-01-12 05:16:00,2024-12-01 13:47:00,267,DELAYED,221,CRJ9,FIRST,1A,BE7C31A8-816B-433C-8F12-0AD340258C86,F,23,GT,2023-12-26 20:56:00,AEROPUERTO,PUNTOS,"204,67",USD,204.67,2,1,2024-01-12
343,LA,LATAM,LA0283,GUA,MIA,2024-01-12 10:48:00,2024-01-12 16:09:00,322,ON_TIME,0,B739,ECONOMY,28B,2DE2A762-D6E8-4397-8679-B116BFBA7892,F,18,CO,2023-11-17 18:01:00,WEB,TRANSFERENCIA,104.54,USD,104.54,1,0,2024-01-12
5504,CM,COPA AIRLINES,CM8821,SAP,GUA,2024-01-12 11:43:00,2024-01-12 16:14:00,280,ON_TIME,0,A320,ECONOMY,39B,F1E065FC-3F61-44D4-AEDA-8FEDD7993AEA,F,27,GT,2023-09-14 11:29:00,AGENCIA,TRANSFERENCIA,62.93,USD,62.93,2,1,2024-01-12
4695,LA,LATAM,LA3244,PTY,MAD,2024-01-12 12:01:00,2024-01-12 14:23:00,150,ON_TIME,0,B767,ECONOMY,30D,7F97C576-6E0D-4570-8DDE-301340FC7466,M,47,ES,2023-09-19 16:40:00,CALL_CENTER,TRANSFERENCIA,108.09,EUR,117.82,2,1,2024-01-12
1572,DL,DELTA,DL4896,BOG,LAX,2024-01-12 12:53:00,2024-01-12 15:48:00,166,ON_TIME,0,B767,ECONOMY,29A,FB8D6EC5-9ED9-41D7-B492-233016914F5F,M,32,CU,2024-09-06 00:37:00,AEROPUERTO,TARJETA,65.96,USD,65.96,1,0,2024-01-12
3793,DL,DELTA,DL5384,BCN,JFK,2024-01-12 17:49:00,2024-01-12 21:32:00,49,DELAYED,162,B757,ECONOMY,29C,FC1B1491-5065-4EB2-A30C-91ECF6DFE65A,M,42,SV,,APP,TRANSFERENCIA,61.07,USD,61.07,1,0,2024-01-12
1525,IB,IBERIA,IB1297,JFK,GUA,2024-01-12 18:03:00,2024-01-12 19:04:00,63,ON_TIME,0,B737,ECONOMY,40A,770B8784-E11E-4799-84D6-DA6CCE3BD965,M,39,PE,2023-10-31 08:54:00,CALL_CENTER,PAYPAL,123.85,GTQ,15.85,1,0,2024-01-12
9476,AM,AEROMEXICO,AM5397,PTY,SAP,2024-01-12 18:45:00,2024-12-01 22:34:00,211,ON_TIME,0,CRJ9,ECONOMY,39E,1D3207C4-123F-4F77-BA10-E9E13C2CB03F,F,26,ES,2024-10-13 19:21:00,APP,TARJETA,62.88,USD,62.88,3,2,2024-01-12
3223,FR,RYANAIR,FR5885,SAL,MIA,2024-01-12 19:43:00,2024-01-13 02:54:00,251,DELAYED,156,E190,ECONOMY,19A,8BCC0274-E642-4F58-AFA0-17FFE313D5E6,M,44,CR,2023-09-28 12:40:00,CALL_CENTER,PUNTOS,59.48,MXN,3.45,1,0,2024-01-12
4071,WN,SOUTHWEST,WN5357,MAD,HAV,2024-01-12 19:53:00,2024-01-12 22:51:00,180,ON_TIME,0,B777,ECONOMY,40E,EDBA75F3-2453-4A4A-B504-F126EFCE8BF0,F,25,CR,,WEB,TRANSFERENCIA,62.99,USD,62.99,1,0,2024-01-12
9168,CM,COPA AIRLINES,CM9916,GUA,MAD,2024-01-13 00:22:00,2024-01-13 08:08:00,401,DELAYED,70,B739,ECONOMY,29E,52E0E4D8-4EBB-416B-8169-B425D6A83A11,F,30,CU,,APP,EFECTIVO,68.57,MXN,3.98,1,0,2024-01-13
6840,DL,DELTA,DL6565,JFK,LIM,2024-01-13 03:43:00,2024-01-13 06:54:00,199,ON_TIME,0,A321,ECONOMY,34B,9ACB0112-5864-45F8-98A8-5F62483C8A35,F,52,PE,2023-12-08 20:02:00,CALL_CENTER,PAYPAL,82,USD,82.0,0,0,2024-01-13
6034,AA,AMERICAN AIRLINES,AA0492,CUN,BCN,2024-01-13 05:21:00,2024-01-13 10:54:00,299,DELAYED,37,A319,ECONOMY,31C,7F6A1503-AB83-4FA7-A24C-3188779BEE38,M,38,MX,2023-11-26 12:53:00,AGENCIA,PUNTOS,72.39,USD,72.39,2,1,2024-01-13
7057,LA,LATAM,LA7654,SJO,SAP,2024-01-13 06:13:00,2024-01-13 11:46:00,327,ON_TIME,0,E190,BUSINESS,10F,0FFCD92F-C8F0-4789-BA58-35485D787D4D,X,30,CU,2023-12-03 02:46:00,CALL_CENTER,TARJETA,150.96,GTQ,19.32,1,0,2024-01-13
4718,FR,RYANAIR,FR3340,LAX,LIM,2024-01-13 10:13:00,2024-01-13 16:21:00,227,DELAYED,144,B767,ECONOMY,31E,170FC520-3187-4C84-A756-0838020B8971,M,54,GT,,CALL_CENTER,PAYPAL,49.55,GTQ,6.34,3,2,2024-01-13
6010,UA,UNITED,UA0052,SJO,SAP,2024-01-13 10:30:00,2024-01-13 13:04:00,160,ON_TIME,0,A319,PREMIUM_ECONOMY,13A,13AAC46D-57F1-4A36-A2DB-04B15A1F09A9,M,42,CU,2023-12-21 11:45:00,WEB,PAYPAL,118.46,USD,118.46,1,0,2024-01-13
9553,BA,BRITISH AIRWAYS,BA6568,GUA,SJO,2024-01-13 10:39:00,2024-01-13 15:20:00,274,ON_TIME,0,B777,ECONOMY,21A,EEEA3357-A1FD-4546-ABCD-1B56FF0B3114,M,25,HN,2023-09-14 12:22:00,AGENCIA,TRANSFERENCIA,88.66,USD,88.66,0,0,2024-01-13
3682,AV,AVIANCA,AV6367,SAL,CUN,2024-01-13 10:52:00,2024-01-13 13:57:00,182,ON_TIME,0,A320,ECONOMY,18A,9EFCCCAE-4B28-4110-B4BA-F8248E5F76D6,F,47,HN,2023-10-27 19:01:00,WEB,PUNTOS,67.06,USD,67.06,1,0,2024-01-13
2131,BA,BRITISH AIRWAYS,BA8648,SAP,BCN,2024-01-13 12:11:00,,341,DELAYED,36,B777,ECONOMY,45D,3B424A84-5A53-4F88-A79F-2F67615AC366,M,46,US,2023-10-27 11:27:00,WEB,TRANSFERENCIA,73.67,GTQ,9.43,1,0,2024-01-13
1085,DL,DELTA,DL8942,MEX,JFK,2024-01-13 12:53:00,2024-01-13 18:57:00,362,ON_TIME,0,E190,ECONOMY,25F,2318E748-5033-4C1E-A06E-C2C63C2BA874,F,30,MX,2023-10-26 16:30:00,WEB,TARJETA,95.89,GTQ,12.27,1,0,2024-01-13
6636,AV,AVIANCA,AV6714,LIM,MEX,2024-01-13 14:25:00,2024-01-13 18:44:00,263,ON_TIME,0,A320,ECONOMY,43B,5A0EF704-963F-4ED3-968D-1825D71240D6,F,27,US,2023-11-20 19:01:00,AGENCIA,TARJETA,76.43,USD,76.43,3,2,2024-01-13
8550,AM,AEROMEXICO,AM5174,SJO,SAP,2024-01-13 14:37:00,2024-01-13 18:01:00,189,ON_TIME,0,B739,ECONOMY,20B,7C5E2D61-FBEB-4A7A-9501-10B8FCC1DA9E,M,33,GT,2023-10-13 01:04:00,WEB,PUNTOS,82.05,USD,82.05,1,0,2024-01-13
8784,DL,DELTA,DL7519,BCN,MEX,2024-01-13 15:48:00,2024-01-13 21:44:00,344,ON_TIME,0,B738,ECONOMY,35F,AD1B337C-BE26-47BB-826A-3E7EF8770587,M,52,GT,2023-10-23 09:23:00,AEROPUERTO,PAYPAL,69.36,EUR,75.6,1,0,2024-01-13
2476,WN,SOUTHWEST,WN6582,SAL,SJO,2024-01-13 17:43:00,2024-01-13 21:17:00,209,ON_TIME,0,A319,PREMIUM_ECONOMY,14B,6F948D0D-5CBB-49EA-A5E1-FB8FBC17B3D4,F,37,PE,2023-11-28 13:33:00,WEB,TARJETA,170.49,EUR,185.83,1,0,2024-01-13
4978,AA,AMERICAN AIRLINES,AA3708,PTY,SAP,2024-01-13 20:29:00,2024-01-14 02:06:00,183,DELAYED,132,A321,ECONOMY,33E,5111C23F-C856-4365-8B3D-8FD81435A172,F,37,CR,,CALL_CENTER,PAYPAL,103.96,GTQ,13.31,1,0,2024-01-13
5281,BA,BRITISH AIRWAYS,BA6278,LAX,MAD,2024-01-14 01:00:00,2024-01-14 05:17:00,253,ON_TIME,0,A320,ECONOMY,44A,A6381D8D-3D77-4F69-8E1B-840ABDE332E9,M,28,GT,2023-04-12 21:09:00,APP,EFECTIVO,100.89,EUR,109.97,2,1,2024-01-14
8201,AV,AVIANCA,AV2804,SJO,GUA,2024-01-14 02:02:00,2024-01-14 07:08:00,303,ON_TIME,0,A319,ECONOMY,16F,086B982B-478D-47B7-A029-D590ED9E32D8,F,31,HN,2023-11-29 18:24:00,WEB,TRANSFERENCIA,100.38,MXN,5.82,1,0,2024-01-14
9143,FR,RYANAIR,FR6859,BCN,BOG,2024-01-14 11:41:00,,336,ON_TIME,0,A319,ECONOMY,44E,704464AF-533B-4EEE-8B78-996DD68FFAF6,F,56,CR,2023-11-03 10:05:00,AGENCIA,PAYPAL,72.54,USD,72.54,0,0,2024-01-14
5692,B6,JETBLUE,B69361,PTY,BOG,2024-01-14 13:03:00,2024-01-14 18:50:00,171,DELAYED,174,B738,ECONOMY,25A,69AA3456-F18A-4284-8DA3-06EB7A7CB312,M,15,CR,2023-02-12 19:28:00,,PUNTOS,49.54,MXN,2.87,3,2,2024-01-14
3648,BA,BRITISH AIRWAYS,BA1704,LIM,SAL,2024-01-14 17:53:00,2024-01-14 23:41:00,343,ON_TIME,0,A321,PREMIUM_ECONOMY,15E,F3366C9C-34C9-4616-A6BA-1C2E54860487,M,35,,2023-09-17 20:04:00,CALL_CENTER,EFECTIVO,94.96,MXN,5.51,2,1,2024-01-14
7246,BA,BRITISH AIRWAYS,BA5954,LAX,LIM,2024-01-14 23:44:00,2024-01-15 08:16:00,413,DELAYED,90,B787,ECONOMY,22D,712D9C91-8105-4787-8CC1-CBE2A3207BF4,M,39,MX,2024-01-06 21:03:00,APP,TARJETA,78.36,MXN,4.54,2,1,2024-01-14
4305,BA,BRITISH AIRWAYS,BA6228,SAL,LIM,2024-01-15 00:29:00,2024-01-15 05:28:00,279,DELAYED,30,B787,ECONOMY,34B,C21E5FE3-DC70-49F5-B4C9-95860BD0EEFA,M,1,US,2023-12-22 21:48:00,AGENCIA,TARJETA,"62,24",GTQ,7.97,1,0,2024-01-15
9362,DL,DELTA,DL7252,MIA,LAX,2024-01-15 01:15:00,,328,ON_TIME,0,A320,ECONOMY,18D,0582D34A-79E8-4864-97EC-D6A3830CE00B,M,25,PA,2023-11-22 10:56:00,APP,TARJETA,41.74,USD,41.74,2,1,2024-01-15
4674,WN,SOUTHWEST,WN0607,PTY,LAX,2024-01-15 02:02:00,2024-01-15 04:54:00,142,DELAYED,22,A321,ECONOMY,41C,44D12FB4-75EA-4C70-801F-DAE8CE64BB84,M,38,CU,2024-08-01 12:31:00,APP,PUNTOS,105.89,USD,105.89,1,0,2024-01-15
1203,BA,BRITISH AIRWAYS,BA9191,LIM,GUA,2024-01-15 02:51:00,2024-01-15 08:49:00,184,DELAYED,149,B737,PREMIUM_ECONOMY,14D,5A8388C1-97CD-4559-A9E2-7935CB6EE2AD,M,55,CO,2023-12-31 17:51:00,AEROPUERTO,PAYPAL,175.78,USD,175.78,1,0,2024-01-15
